#time	topic  value
80280000000000   clear_price   0
80340000000000   clear_price   0
80400000000000   clear_price   0
80460000000000   clear_price   0
80520000000000   clear_price   0
80580000000000   clear_price   0
80640000000000   clear_price   0
80700000000000   clear_price   0
80760000000000   clear_price   0
80820000000000   clear_price   0
80880000000000   clear_price   0
80940000000000   clear_price   0
81000000000000   clear_price   0
81060000000000   clear_price   0
81120000000000   clear_price   0
81180000000000   clear_price   0
81240000000000   clear_price   0
81300000000000   clear_price   0
81360000000000   clear_price   0
81420000000000   clear_price   0
81480000000000   clear_price   0
81540000000000   clear_price   0
81600000000000   clear_price   0
81660000000000   clear_price   0
81720000000000   clear_price   0
81780000000000   clear_price   0
81840000000000   clear_price   0
81900000000000   clear_price   0
81960000000000   clear_price   0
82020000000000   clear_price   0
82080000000000   clear_price   0
82140000000000   clear_price   0
82200000000000   clear_price   0
82260000000000   clear_price   0
82320000000000   clear_price   0
82380000000000   clear_price   0
82440000000000   clear_price   0
82500000000000   clear_price   0
82560000000000   clear_price   0
82620000000000   clear_price   0
82680000000000   clear_price   0
82740000000000   clear_price   0
82800000000000   clear_price   0
82860000000000   clear_price   0
82920000000000   clear_price   0
82980000000000   clear_price   0
83040000000000   clear_price   0
83100000000000   clear_price   0
83160000000000   clear_price   0
83220000000000   clear_price   0
83280000000000   clear_price   0
83340000000000   clear_price   0
83400000000000   clear_price   0
83460000000000   clear_price   0
83520000000000   clear_price   0
83580000000000   clear_price   0
83640000000000   clear_price   0
83700000000000   clear_price   0
83760000000000   clear_price   0
83820000000000   clear_price   0
83880000000000   clear_price   0
83940000000000   clear_price   0
84000000000000   clear_price   0
84060000000000   clear_price   0
84120000000000   clear_price   0
84180000000000   clear_price   0
84240000000000   clear_price   0
84300000000000   clear_price   0
84360000000000   clear_price   0
84420000000000   clear_price   0
84480000000000   clear_price   0
84540000000000   clear_price   0
84600000000000   clear_price   0
84660000000000   clear_price   0
84720000000000   clear_price   0
84780000000000   clear_price   0
84840000000000   clear_price   0
84900000000000   clear_price   0
84960000000000   clear_price   0
85020000000000   clear_price   0
85080000000000   clear_price   0
85140000000000   clear_price   0
85200000000000   clear_price   0
85260000000000   clear_price   0
85320000000000   clear_price   0
85380000000000   clear_price   0
85440000000000   clear_price   0
85500000000000   clear_price   0
85560000000000   clear_price   0
85620000000000   clear_price   0
85680000000000   clear_price   0
85740000000000   clear_price   0
85800000000000   clear_price   0
85860000000000   clear_price   0
85920000000000   clear_price   0
85980000000000   clear_price   0
86040000000000   clear_price   0
86100000000000   clear_price   0
86160000000000   clear_price   0
86220000000000   clear_price   0
86280000000000   clear_price   0
86340000000000   clear_price   0
86400000000000   clear_price   0
86460000000000   clear_price   0
86520000000000   clear_price   0
86580000000000   clear_price   0
86640000000000   clear_price   0
86700000000000   clear_price   0
86760000000000   clear_price   0
86820000000000   clear_price   0
86880000000000   clear_price   0
86940000000000   clear_price   0
87000000000000   clear_price   0
87060000000000   clear_price   0
87120000000000   clear_price   0
87180000000000   clear_price   0
87240000000000   clear_price   0
87300000000000   clear_price   0
87360000000000   clear_price   0
87420000000000   clear_price   0
87480000000000   clear_price   0
87540000000000   clear_price   0
87600000000000   clear_price   0
87660000000000   clear_price   0
87720000000000   clear_price   0
87780000000000   clear_price   0
87840000000000   clear_price   0
87900000000000   clear_price   0
87960000000000   clear_price   0
88020000000000   clear_price   0
88080000000000   clear_price   0
88140000000000   clear_price   0
88200000000000   clear_price   0
88260000000000   clear_price   0
88320000000000   clear_price   0
88380000000000   clear_price   0
88440000000000   clear_price   0
88500000000000   clear_price   0
88560000000000   clear_price   0
88620000000000   clear_price   0
88680000000000   clear_price   0
88740000000000   clear_price   0
88800000000000   clear_price   0
88860000000000   clear_price   0
88920000000000   clear_price   0
88980000000000   clear_price   0
89040000000000   clear_price   0
89100000000000   clear_price   0
89160000000000   clear_price   0
89220000000000   clear_price   0
89280000000000   clear_price   0
89340000000000   clear_price   0
89400000000000   clear_price   0
89460000000000   clear_price   0
89520000000000   clear_price   0
89580000000000   clear_price   0
89640000000000   clear_price   0
89700000000000   clear_price   0
89760000000000   clear_price   0
89820000000000   clear_price   0
89880000000000   clear_price   0
89940000000000   clear_price   0
90000000000000   clear_price   -0.2
90060000000000   clear_price   -0.2
90120000000000   clear_price   -0.2
90180000000000   clear_price   -0.2
90240000000000   clear_price   -0.2
90300000000000   clear_price   -0.2
90360000000000   clear_price   -0.2
90420000000000   clear_price   -0.2
90480000000000   clear_price   -0.2
90540000000000   clear_price   -0.2
90600000000000   clear_price   -0.2
90660000000000   clear_price   -0.2
90720000000000   clear_price   -0.2
90780000000000   clear_price   -0.2
90840000000000   clear_price   -0.2
90900000000000   clear_price   -0.2
90960000000000   clear_price   -0.2
91020000000000   clear_price   -0.2
91080000000000   clear_price   -0.2
91140000000000   clear_price   -0.2
91200000000000   clear_price   -0.2
91260000000000   clear_price   -0.2
91320000000000   clear_price   -0.2
91380000000000   clear_price   -0.2
91440000000000   clear_price   -0.2
91500000000000   clear_price   -0.2
91560000000000   clear_price   -0.2
91620000000000   clear_price   -0.2
91680000000000   clear_price   -0.2
91740000000000   clear_price   -0.2
91800000000000   clear_price   -0.2
91860000000000   clear_price   -0.2
91920000000000   clear_price   -0.2
91980000000000   clear_price   -0.2
92040000000000   clear_price   -0.2
92100000000000   clear_price   -0.2
92160000000000   clear_price   -0.2
92220000000000   clear_price   -0.2
92280000000000   clear_price   -0.2
92340000000000   clear_price   -0.2
92400000000000   clear_price   -0.2
92460000000000   clear_price   -0.2
92520000000000   clear_price   -0.2
92580000000000   clear_price   -0.2
92640000000000   clear_price   -0.2
92700000000000   clear_price   -0.2
92760000000000   clear_price   -0.2
92820000000000   clear_price   -0.2
92880000000000   clear_price   -0.2
92940000000000   clear_price   -0.2
93000000000000   clear_price   -0.2
93060000000000   clear_price   -0.2
93120000000000   clear_price   -0.2
93180000000000   clear_price   -0.2
93240000000000   clear_price   -0.2
93300000000000   clear_price   -0.2
93360000000000   clear_price   -0.2
93420000000000   clear_price   -0.2
93480000000000   clear_price   -0.2
93540000000000   clear_price   -0.2
93600000000000   clear_price   -0.2
93660000000000   clear_price   -0.2
93720000000000   clear_price   -0.2
93780000000000   clear_price   -0.2
93840000000000   clear_price   -0.2
93900000000000   clear_price   -0.2
93960000000000   clear_price   -0.2
94020000000000   clear_price   -0.2
94080000000000   clear_price   -0.2
94140000000000   clear_price   -0.2
94200000000000   clear_price   -0.2
94260000000000   clear_price   -0.2
94320000000000   clear_price   -0.2
94380000000000   clear_price   -0.2
94440000000000   clear_price   -0.2
94500000000000   clear_price   -0.2
94560000000000   clear_price   -0.2
94620000000000   clear_price   -0.2
94680000000000   clear_price   -0.2
94740000000000   clear_price   -0.2
94800000000000   clear_price   -0.2
94860000000000   clear_price   -0.2
94920000000000   clear_price   -0.2
94980000000000   clear_price   -0.2
95040000000000   clear_price   -0.2
95100000000000   clear_price   -0.2
95160000000000   clear_price   -0.2
95220000000000   clear_price   -0.2
95280000000000   clear_price   -0.2
95340000000000   clear_price   -0.2
95400000000000   clear_price   -0.2
95460000000000   clear_price   -0.2
95520000000000   clear_price   -0.2
95580000000000   clear_price   -0.2
95640000000000   clear_price   -0.2
95700000000000   clear_price   -0.2
95760000000000   clear_price   -0.2
95820000000000   clear_price   -0.2
95880000000000   clear_price   -0.2
95940000000000   clear_price   -0.2
96000000000000   clear_price   -0.2
96060000000000   clear_price   -0.2
96120000000000   clear_price   -0.2
96180000000000   clear_price   -0.2
96240000000000   clear_price   -0.2
96300000000000   clear_price   -0.2
96360000000000   clear_price   -0.2
96420000000000   clear_price   -0.2
96480000000000   clear_price   -0.2
96540000000000   clear_price   -0.2
96600000000000   clear_price   -0.2
96660000000000   clear_price   -0.2
96720000000000   clear_price   -0.2
96780000000000   clear_price   -0.2
96840000000000   clear_price   -0.2
96900000000000   clear_price   -0.2
96960000000000   clear_price   -0.2
97020000000000   clear_price   -0.2
97080000000000   clear_price   -0.2
97140000000000   clear_price   -0.2
97200000000000   clear_price   -0.2
97260000000000   clear_price   -0.2
97320000000000   clear_price   -0.2
97380000000000   clear_price   -0.2
97440000000000   clear_price   -0.2
97500000000000   clear_price   -0.2
97560000000000   clear_price   -0.2
97620000000000   clear_price   -0.2
97680000000000   clear_price   -0.2
97740000000000   clear_price   -0.2
97800000000000   clear_price   -0.2
97860000000000   clear_price   -0.2
97920000000000   clear_price   -0.2
97980000000000   clear_price   -0.2
98040000000000   clear_price   -0.2
98100000000000   clear_price   -0.2
98160000000000   clear_price   -0.2
98220000000000   clear_price   -0.2
98280000000000   clear_price   -0.2
98340000000000   clear_price   -0.2
98400000000000   clear_price   -0.2
98460000000000   clear_price   -0.2
98520000000000   clear_price   -0.2
98580000000000   clear_price   -0.2
98640000000000   clear_price   -0.2
98700000000000   clear_price   -0.2
98760000000000   clear_price   -0.2
98820000000000   clear_price   -0.2
98880000000000   clear_price   -0.2
98940000000000   clear_price   -0.2
99000000000000   clear_price   -0.2
99060000000000   clear_price   -0.2
99120000000000   clear_price   -0.2
99180000000000   clear_price   -0.2
99240000000000   clear_price   -0.2
99300000000000   clear_price   -0.2
99360000000000   clear_price   -0.2
99420000000000   clear_price   -0.2
99480000000000   clear_price   -0.2
99540000000000   clear_price   -0.2
99600000000000   clear_price   -0.2
99660000000000   clear_price   -0.2
99720000000000   clear_price   -0.2
99780000000000   clear_price   -0.2
99840000000000   clear_price   -0.2
99900000000000   clear_price   -0.2
99960000000000   clear_price   -0.2
100020000000000   clear_price   -0.2
100080000000000   clear_price   -0.2
100140000000000   clear_price   -0.2
100200000000000   clear_price   -0.2
100260000000000   clear_price   -0.2
100320000000000   clear_price   -0.2
100380000000000   clear_price   -0.2
100440000000000   clear_price   -0.2
100500000000000   clear_price   -0.2
100560000000000   clear_price   -0.2
100620000000000   clear_price   -0.2
100680000000000   clear_price   -0.2
100740000000000   clear_price   -0.2
100800000000000   clear_price   -0.2
100860000000000   clear_price   -0.2
100920000000000   clear_price   -0.2
100980000000000   clear_price   -0.2
101040000000000   clear_price   -0.2
101100000000000   clear_price   -0.2
101160000000000   clear_price   -0.2
101220000000000   clear_price   -0.2
101280000000000   clear_price   -0.2
101340000000000   clear_price   -0.2
101400000000000   clear_price   -0.2
101460000000000   clear_price   -0.2
101520000000000   clear_price   -0.2
101580000000000   clear_price   -0.2
101640000000000   clear_price   -0.2
101700000000000   clear_price   -0.2
101760000000000   clear_price   -0.2
101820000000000   clear_price   -0.2
101880000000000   clear_price   -0.2
101940000000000   clear_price   -0.2
102000000000000   clear_price   -0.2
102060000000000   clear_price   -0.2
102120000000000   clear_price   -0.2
102180000000000   clear_price   -0.2
102240000000000   clear_price   -0.2
102300000000000   clear_price   -0.2
102360000000000   clear_price   -0.2
102420000000000   clear_price   -0.2
102480000000000   clear_price   -0.2
102540000000000   clear_price   -0.2
102600000000000   clear_price   -0.2
102660000000000   clear_price   -0.2
102720000000000   clear_price   -0.2
102780000000000   clear_price   -0.2
102840000000000   clear_price   -0.2
102900000000000   clear_price   -0.2
102960000000000   clear_price   -0.2
103020000000000   clear_price   -0.2
103080000000000   clear_price   -0.2
103140000000000   clear_price   -0.2
103200000000000   clear_price   -0.2
103260000000000   clear_price   -0.2
103320000000000   clear_price   -0.2
103380000000000   clear_price   -0.2
103440000000000   clear_price   -0.2
103500000000000   clear_price   -0.2
103560000000000   clear_price   -0.2
103620000000000   clear_price   -0.2
103680000000000   clear_price   -0.2
103740000000000   clear_price   -0.2
103800000000000   clear_price   -0.2
103860000000000   clear_price   -0.2
103920000000000   clear_price   -0.2
103980000000000   clear_price   -0.2
104040000000000   clear_price   -0.2
104100000000000   clear_price   -0.2
104160000000000   clear_price   -0.2
104220000000000   clear_price   -0.2
104280000000000   clear_price   -0.2
104340000000000   clear_price   -0.2
104400000000000   clear_price   -0.2
104460000000000   clear_price   -0.2
104520000000000   clear_price   -0.2
104580000000000   clear_price   -0.2
104640000000000   clear_price   -0.2
104700000000000   clear_price   -0.2
104760000000000   clear_price   -0.2
104820000000000   clear_price   -0.2
104880000000000   clear_price   -0.2
104940000000000   clear_price   -0.2
105000000000000   clear_price   -0.2
105060000000000   clear_price   -0.2
105120000000000   clear_price   -0.2
105180000000000   clear_price   -0.2
105240000000000   clear_price   -0.2
105300000000000   clear_price   -0.2
105360000000000   clear_price   -0.2
105420000000000   clear_price   -0.2
105480000000000   clear_price   -0.2
105540000000000   clear_price   -0.2
105600000000000   clear_price   -0.2
105660000000000   clear_price   -0.2
105720000000000   clear_price   -0.2
105780000000000   clear_price   -0.2
105840000000000   clear_price   -0.2
105900000000000   clear_price   -0.2
105960000000000   clear_price   -0.2
106020000000000   clear_price   -0.2
106080000000000   clear_price   -0.2
106140000000000   clear_price   -0.2
106200000000000   clear_price   -0.2
106260000000000   clear_price   -0.2
106320000000000   clear_price   -0.2
106380000000000   clear_price   -0.2
106440000000000   clear_price   -0.2
106500000000000   clear_price   -0.2
106560000000000   clear_price   -0.2
106620000000000   clear_price   -0.2
106680000000000   clear_price   -0.2
106740000000000   clear_price   -0.2
106800000000000   clear_price   -0.2
106860000000000   clear_price   -0.2
106920000000000   clear_price   -0.2
106980000000000   clear_price   -0.2
107040000000000   clear_price   -0.2
107100000000000   clear_price   -0.2
107160000000000   clear_price   -0.2
107220000000000   clear_price   -0.2
107280000000000   clear_price   -0.2
107340000000000   clear_price   -0.2
107400000000000   clear_price   -0.2
107460000000000   clear_price   -0.2
107520000000000   clear_price   -0.2
107580000000000   clear_price   -0.2
107640000000000   clear_price   -0.2
107700000000000   clear_price   -0.2
107760000000000   clear_price   -0.2
107820000000000   clear_price   -0.2
107880000000000   clear_price   -0.2
107940000000000   clear_price   -0.2
108000000000000   clear_price   -0.2
108060000000000   clear_price   -0.2
108120000000000   clear_price   -0.2
108180000000000   clear_price   -0.2
108240000000000   clear_price   -0.2
108300000000000   clear_price   -0.2
108360000000000   clear_price   -0.2
108420000000000   clear_price   -0.2
108480000000000   clear_price   -0.2
108540000000000   clear_price   -0.2
108600000000000   clear_price   -0.2
108660000000000   clear_price   -0.2
108720000000000   clear_price   -0.2
108780000000000   clear_price   -0.2
108840000000000   clear_price   -0.2
108900000000000   clear_price   -0.2
108960000000000   clear_price   -0.2
109020000000000   clear_price   -0.2
109080000000000   clear_price   -0.2
109140000000000   clear_price   -0.2
109200000000000   clear_price   -0.2
109260000000000   clear_price   -0.2
109320000000000   clear_price   -0.2
109380000000000   clear_price   -0.2
109440000000000   clear_price   -0.2
109500000000000   clear_price   -0.2
109560000000000   clear_price   -0.2
109620000000000   clear_price   -0.2
109680000000000   clear_price   -0.2
109740000000000   clear_price   -0.2
109800000000000   clear_price   -0.2
109860000000000   clear_price   -0.2
109920000000000   clear_price   -0.2
109980000000000   clear_price   -0.2
110040000000000   clear_price   -0.2
110100000000000   clear_price   -0.2
110160000000000   clear_price   -0.2
110220000000000   clear_price   -0.2
110280000000000   clear_price   -0.2
110340000000000   clear_price   -0.2
110400000000000   clear_price   -0.2
110460000000000   clear_price   -0.2
110520000000000   clear_price   -0.2
110580000000000   clear_price   -0.2
110640000000000   clear_price   -0.2
110700000000000   clear_price   -0.2
110760000000000   clear_price   -0.2
110820000000000   clear_price   -0.2
110880000000000   clear_price   -0.2
110940000000000   clear_price   -0.2
111000000000000   clear_price   -0.2
111060000000000   clear_price   -0.2
111120000000000   clear_price   -0.2
111180000000000   clear_price   -0.2
111240000000000   clear_price   -0.2
111300000000000   clear_price   -0.2
111360000000000   clear_price   -0.2
111420000000000   clear_price   -0.2
111480000000000   clear_price   -0.2
111540000000000   clear_price   -0.2
111600000000000   clear_price   -0.2
111660000000000   clear_price   -0.2
111720000000000   clear_price   -0.2
111780000000000   clear_price   -0.2
111840000000000   clear_price   -0.2
111900000000000   clear_price   -0.2
111960000000000   clear_price   -0.2
112020000000000   clear_price   -0.2
112080000000000   clear_price   -0.2
112140000000000   clear_price   -0.2
112200000000000   clear_price   -0.2
112260000000000   clear_price   -0.2
112320000000000   clear_price   -0.2
112380000000000   clear_price   -0.2
112440000000000   clear_price   -0.2
112500000000000   clear_price   -0.2
112560000000000   clear_price   -0.2
112620000000000   clear_price   -0.2
112680000000000   clear_price   -0.2
112740000000000   clear_price   -0.2
112800000000000   clear_price   -0.2
112860000000000   clear_price   -0.2
112920000000000   clear_price   -0.2
112980000000000   clear_price   -0.2
113040000000000   clear_price   -0.2
113100000000000   clear_price   -0.2
113160000000000   clear_price   -0.2
113220000000000   clear_price   -0.2
113280000000000   clear_price   -0.2
113340000000000   clear_price   -0.2
113400000000000   clear_price   -0.2
113460000000000   clear_price   -0.2
113520000000000   clear_price   -0.2
113580000000000   clear_price   -0.2
113640000000000   clear_price   -0.2
113700000000000   clear_price   -0.2
113760000000000   clear_price   -0.2
113820000000000   clear_price   -0.2
113880000000000   clear_price   -0.2
113940000000000   clear_price   -0.2
114000000000000   clear_price   -0.2
114060000000000   clear_price   -0.2
114120000000000   clear_price   -0.2
114180000000000   clear_price   -0.2
114240000000000   clear_price   -0.2
114300000000000   clear_price   -0.2
114360000000000   clear_price   -0.2
114420000000000   clear_price   -0.2
114480000000000   clear_price   -0.2
114540000000000   clear_price   -0.2
114600000000000   clear_price   -0.2
114660000000000   clear_price   -0.2
114720000000000   clear_price   -0.2
114780000000000   clear_price   -0.2
114840000000000   clear_price   -0.2
114900000000000   clear_price   -0.2
114960000000000   clear_price   -0.2
115020000000000   clear_price   -0.2
115080000000000   clear_price   -0.2
115140000000000   clear_price   -0.2
115200000000000   clear_price   -0.2
115260000000000   clear_price   -0.2
115320000000000   clear_price   -0.2
115380000000000   clear_price   -0.2
115440000000000   clear_price   -0.2
115500000000000   clear_price   -0.2
115560000000000   clear_price   -0.2
115620000000000   clear_price   -0.2
115680000000000   clear_price   -0.2
115740000000000   clear_price   -0.2
115800000000000   clear_price   -0.2
115860000000000   clear_price   -0.2
115920000000000   clear_price   -0.2
115980000000000   clear_price   -0.2
116040000000000   clear_price   -0.2
116100000000000   clear_price   -0.2
116160000000000   clear_price   -0.2
116220000000000   clear_price   -0.2
116280000000000   clear_price   -0.2
116340000000000   clear_price   -0.2
116400000000000   clear_price   -0.2
116460000000000   clear_price   -0.2
116520000000000   clear_price   -0.2
116580000000000   clear_price   -0.2
116640000000000   clear_price   -0.2
116700000000000   clear_price   -0.2
116760000000000   clear_price   -0.2
116820000000000   clear_price   -0.2
116880000000000   clear_price   -0.2
116940000000000   clear_price   -0.2
117000000000000   clear_price   -0.2
117060000000000   clear_price   -0.2
117120000000000   clear_price   -0.2
117180000000000   clear_price   -0.2
117240000000000   clear_price   -0.2
117300000000000   clear_price   -0.2
117360000000000   clear_price   -0.2
117420000000000   clear_price   -0.2
117480000000000   clear_price   -0.2
117540000000000   clear_price   -0.2
117600000000000   clear_price   -0.2
117660000000000   clear_price   -0.2
117720000000000   clear_price   -0.2
117780000000000   clear_price   -0.2
117840000000000   clear_price   -0.2
117900000000000   clear_price   -0.2
117960000000000   clear_price   -0.2
118020000000000   clear_price   -0.2
118080000000000   clear_price   -0.2
118140000000000   clear_price   -0.2
118200000000000   clear_price   -0.2
118260000000000   clear_price   -0.2
118320000000000   clear_price   -0.2
118380000000000   clear_price   -0.2
118440000000000   clear_price   -0.2
118500000000000   clear_price   -0.2
118560000000000   clear_price   -0.2
118620000000000   clear_price   -0.2
118680000000000   clear_price   -0.2
118740000000000   clear_price   -0.2
118800000000000   clear_price   0
118860000000000   clear_price   0
118920000000000   clear_price   0
118980000000000   clear_price   0
119040000000000   clear_price   0
119100000000000   clear_price   0
119160000000000   clear_price   0
119220000000000   clear_price   0
119280000000000   clear_price   0
119340000000000   clear_price   0
119400000000000   clear_price   0
119460000000000   clear_price   0
119520000000000   clear_price   0
119580000000000   clear_price   0
119640000000000   clear_price   0
119700000000000   clear_price   0
119760000000000   clear_price   0
119820000000000   clear_price   0
119880000000000   clear_price   0
119940000000000   clear_price   0
120000000000000   clear_price   0
120060000000000   clear_price   0
120120000000000   clear_price   0
120180000000000   clear_price   0
120240000000000   clear_price   0
120300000000000   clear_price   0
120360000000000   clear_price   0
120420000000000   clear_price   0
120480000000000   clear_price   0
120540000000000   clear_price   0
120600000000000   clear_price   0
120660000000000   clear_price   0
120720000000000   clear_price   0
120780000000000   clear_price   0
120840000000000   clear_price   0
120900000000000   clear_price   0
120960000000000   clear_price   0
121020000000000   clear_price   0
121080000000000   clear_price   0
121140000000000   clear_price   0
121200000000000   clear_price   0
121260000000000   clear_price   0
121320000000000   clear_price   0
121380000000000   clear_price   0
121440000000000   clear_price   0
121500000000000   clear_price   0
121560000000000   clear_price   0
121620000000000   clear_price   0
121680000000000   clear_price   0
121740000000000   clear_price   0
121800000000000   clear_price   0
121860000000000   clear_price   0
121920000000000   clear_price   0
121980000000000   clear_price   0
122040000000000   clear_price   0
122100000000000   clear_price   0
122160000000000   clear_price   0
122220000000000   clear_price   0
122280000000000   clear_price   0
122340000000000   clear_price   0
122400000000000   clear_price   0
122460000000000   clear_price   0
122520000000000   clear_price   0
122580000000000   clear_price   0
122640000000000   clear_price   0
122700000000000   clear_price   0
122760000000000   clear_price   0
122820000000000   clear_price   0
122880000000000   clear_price   0
122940000000000   clear_price   0
123000000000000   clear_price   0
123060000000000   clear_price   0
123120000000000   clear_price   0
123180000000000   clear_price   0
123240000000000   clear_price   0
123300000000000   clear_price   0
123360000000000   clear_price   0
123420000000000   clear_price   0
123480000000000   clear_price   0
123540000000000   clear_price   0
123600000000000   clear_price   0
123660000000000   clear_price   0
123720000000000   clear_price   0
123780000000000   clear_price   0
123840000000000   clear_price   0
123900000000000   clear_price   0
123960000000000   clear_price   0
124020000000000   clear_price   0
124080000000000   clear_price   0
124140000000000   clear_price   0
124200000000000   clear_price   0
124260000000000   clear_price   0
124320000000000   clear_price   0
124380000000000   clear_price   0
124440000000000   clear_price   0
124500000000000   clear_price   0
124560000000000   clear_price   0
124620000000000   clear_price   0
124680000000000   clear_price   0
124740000000000   clear_price   0
124800000000000   clear_price   0
124860000000000   clear_price   0
124920000000000   clear_price   0
124980000000000   clear_price   0
125040000000000   clear_price   0
125100000000000   clear_price   0
125160000000000   clear_price   0
125220000000000   clear_price   0
125280000000000   clear_price   0
125340000000000   clear_price   0
125400000000000   clear_price   0
125460000000000   clear_price   0
125520000000000   clear_price   0
125580000000000   clear_price   0
125640000000000   clear_price   0
125700000000000   clear_price   0
125760000000000   clear_price   0
125820000000000   clear_price   0
125880000000000   clear_price   0
125940000000000   clear_price   0
126000000000000   clear_price   0
126060000000000   clear_price   0
126120000000000   clear_price   0
126180000000000   clear_price   0
126240000000000   clear_price   0
126300000000000   clear_price   0
126360000000000   clear_price   0
126420000000000   clear_price   0
126480000000000   clear_price   0
126540000000000   clear_price   0
126600000000000   clear_price   0
126660000000000   clear_price   0
126720000000000   clear_price   0
126780000000000   clear_price   0
126840000000000   clear_price   0
126900000000000   clear_price   0
126960000000000   clear_price   0
127020000000000   clear_price   0
127080000000000   clear_price   0
127140000000000   clear_price   0
127200000000000   clear_price   0
127260000000000   clear_price   0
127320000000000   clear_price   0
127380000000000   clear_price   0
127440000000000   clear_price   0
127500000000000   clear_price   0
127560000000000   clear_price   0
127620000000000   clear_price   0
127680000000000   clear_price   0
127740000000000   clear_price   0
127800000000000   clear_price   0
127860000000000   clear_price   0
127920000000000   clear_price   0
127980000000000   clear_price   0
128040000000000   clear_price   0
128100000000000   clear_price   0
128160000000000   clear_price   0
128220000000000   clear_price   0
128280000000000   clear_price   0
128340000000000   clear_price   0
128400000000000   clear_price   0
128460000000000   clear_price   0
128520000000000   clear_price   0
128580000000000   clear_price   0
128640000000000   clear_price   0
128700000000000   clear_price   0
128760000000000   clear_price   0
128820000000000   clear_price   0
128880000000000   clear_price   0
128940000000000   clear_price   0
129000000000000   clear_price   0
129060000000000   clear_price   0
129120000000000   clear_price   0
129180000000000   clear_price   0
129240000000000   clear_price   0
129300000000000   clear_price   0
129360000000000   clear_price   0
129420000000000   clear_price   0
129480000000000   clear_price   0
129540000000000   clear_price   0
129600000000000   clear_price   0
129660000000000   clear_price   0
129720000000000   clear_price   0
129780000000000   clear_price   0
129840000000000   clear_price   0
129900000000000   clear_price   0
129960000000000   clear_price   0
130020000000000   clear_price   0
130080000000000   clear_price   0
130140000000000   clear_price   0
130200000000000   clear_price   0
130260000000000   clear_price   0
130320000000000   clear_price   0
130380000000000   clear_price   0
130440000000000   clear_price   0
130500000000000   clear_price   0
130560000000000   clear_price   0
130620000000000   clear_price   0
130680000000000   clear_price   0
130740000000000   clear_price   0
130800000000000   clear_price   0
130860000000000   clear_price   0
130920000000000   clear_price   0
130980000000000   clear_price   0
131040000000000   clear_price   0
131100000000000   clear_price   0
131160000000000   clear_price   0
131220000000000   clear_price   0
131280000000000   clear_price   0
131340000000000   clear_price   0
131400000000000   clear_price   0
131460000000000   clear_price   0
131520000000000   clear_price   0
131580000000000   clear_price   0
131640000000000   clear_price   0
131700000000000   clear_price   0
131760000000000   clear_price   0
131820000000000   clear_price   0
131880000000000   clear_price   0
131940000000000   clear_price   0
132000000000000   clear_price   0
132060000000000   clear_price   0
132120000000000   clear_price   0
132180000000000   clear_price   0
132240000000000   clear_price   0
132300000000000   clear_price   0
132360000000000   clear_price   0
132420000000000   clear_price   0
132480000000000   clear_price   0
132540000000000   clear_price   0
132600000000000   clear_price   0
132660000000000   clear_price   0
132720000000000   clear_price   0
132780000000000   clear_price   0
132840000000000   clear_price   0
132900000000000   clear_price   0
132960000000000   clear_price   0
133020000000000   clear_price   0
133080000000000   clear_price   0
133140000000000   clear_price   0
133200000000000   clear_price   0.2
133260000000000   clear_price   0.2
133320000000000   clear_price   0.2
133380000000000   clear_price   0.2
133440000000000   clear_price   0.2
133500000000000   clear_price   0.2
133560000000000   clear_price   0.2
133620000000000   clear_price   0.2
133680000000000   clear_price   0.2
133740000000000   clear_price   0.2
133800000000000   clear_price   0.2
133860000000000   clear_price   0.2
133920000000000   clear_price   0.2
133980000000000   clear_price   0.2
134040000000000   clear_price   0.2
134100000000000   clear_price   0.2
134160000000000   clear_price   0.2
134220000000000   clear_price   0.2
134280000000000   clear_price   0.2
134340000000000   clear_price   0.2
134400000000000   clear_price   0.2
134460000000000   clear_price   0.2
134520000000000   clear_price   0.2
134580000000000   clear_price   0.2
134640000000000   clear_price   0.2
134700000000000   clear_price   0.2
134760000000000   clear_price   0.2
134820000000000   clear_price   0.2
134880000000000   clear_price   0.2
134940000000000   clear_price   0.2
135000000000000   clear_price   0.2
135060000000000   clear_price   0.2
135120000000000   clear_price   0.2
135180000000000   clear_price   0.2
135240000000000   clear_price   0.2
135300000000000   clear_price   0.2
135360000000000   clear_price   0.2
135420000000000   clear_price   0.2
135480000000000   clear_price   0.2
135540000000000   clear_price   0.2
135600000000000   clear_price   0.2
135660000000000   clear_price   0.2
135720000000000   clear_price   0.2
135780000000000   clear_price   0.2
135840000000000   clear_price   0.2
135900000000000   clear_price   0.2
135960000000000   clear_price   0.2
136020000000000   clear_price   0.2
136080000000000   clear_price   0.2
136140000000000   clear_price   0.2
136200000000000   clear_price   0.2
136260000000000   clear_price   0.2
136320000000000   clear_price   0.2
136380000000000   clear_price   0.2
136440000000000   clear_price   0.2
136500000000000   clear_price   0.2
136560000000000   clear_price   0.2
136620000000000   clear_price   0.2
136680000000000   clear_price   0.2
136740000000000   clear_price   0.2
136800000000000   clear_price   0.2
136860000000000   clear_price   0.2
136920000000000   clear_price   0.2
136980000000000   clear_price   0.2
137040000000000   clear_price   0.2
137100000000000   clear_price   0.2
137160000000000   clear_price   0.2
137220000000000   clear_price   0.2
137280000000000   clear_price   0.2
137340000000000   clear_price   0.2
137400000000000   clear_price   0.2
137460000000000   clear_price   0.2
