# file...... distribution_load.csv,,,,,
# date...... Tue Sep 05 17:22:18 2017,,,,,
# user...... swathi,,,,,
# host...... (null),,,,,
# target.... substation 52,,,,,
# trigger... (none),,,,,
# interval.. 60,,,,,
# limit..... 0,,,,,
# timestamp,distribution_load, positive_sequence_voltage,,,
2000-07-01 12:02:00 EDT,+643841-160671j,+2401+0i,,,643841
2000-07-01 12:03:00 EDT,+606340-171505j,+2401+0i,,,606340
2000-07-01 12:04:00 EDT,+609569-170417j,+2401+0i,,,609569
2000-07-01 12:05:00 EDT,+666752-153800j,+2401+0i,,,666752
2000-07-01 12:06:00 EDT,+686178-148444j,+2401+0i,,,686178
2000-07-01 12:07:00 EDT,+661901-155558j,+2401+0i,,,661901
2000-07-01 12:08:00 EDT,+612968-169647j,+2401+0i,,,612968
2000-07-01 12:09:00 EDT,+621412-167200j,+2401+0i,,,621412
2000-07-01 12:10:00 EDT,+632962-163812j,+2401+0i,,,632962
2000-07-01 12:11:00 EDT,+640256-161643j,+2401+0i,,,640256
2000-07-01 12:12:00 EDT,+596088-174546j,+2401+0i,,,596088
2000-07-01 12:13:00 EDT,+599971-173517j,+2401+0i,,,599971
2000-07-01 12:14:00 EDT,+615910-168623j,+2401+0i,,,615910
2000-07-01 12:15:00 EDT,+623727-166547j,+2401+0i,,,623727
2000-07-01 12:16:00 EDT,+582520-178361j,+2401+0i,,,582520
2000-07-01 12:17:00 EDT,+578512-179431j,+2401+0i,,,578512
2000-07-01 12:18:00 EDT,+611742-170085j,+2401+0i,,,611742
2000-07-01 12:19:00 EDT,+608966-170717j,+2401+0i,,,608966
2000-07-01 12:20:00 EDT,+537287-191057j,+2401+0i,,,537287
2000-07-01 12:21:00 EDT,+541861-189891j,+2401+0i,,,541861
2000-07-01 12:22:00 EDT,+563722-183601j,+2401+0i,,,563722
2000-07-01 12:23:00 EDT,+573415-180819j,+2401+0i,,,573415
2000-07-01 12:24:00 EDT,+578722-179096j,+2401+0i,,,578722
2000-07-01 12:25:00 EDT,+594838-174768j,+2401+0i,,,594838
2000-07-01 12:26:00 EDT,+541607-190071j,+2401+0i,,,541607
2000-07-01 12:27:00 EDT,+520634-196055j,+2401+0i,,,520634
2000-07-01 12:28:00 EDT,+558574-184951j,+2401+0i,,,558574
2000-07-01 12:29:00 EDT,+574715-180311j,+2401+0i,,,574715
2000-07-01 12:30:00 EDT,+574065-180626j,+2401+0i,,,574065
2000-07-01 12:31:00 EDT,+536583-191162j,+2401+0i,,,536583
2000-07-01 12:32:00 EDT,+546906-188704j,+2401+0i,,,546906
2000-07-01 12:33:00 EDT,+550800-187333j,+2401+0i,,,550800
2000-07-01 12:34:00 EDT,+562446-184029j,+2401+0i,,,562446
2000-07-01 12:35:00 EDT,+533722-191844j,+2401+0i,,,533722
2000-07-01 12:36:00 EDT,+522282-195130j,+2401+0i,,,522282
2000-07-01 12:37:00 EDT,+539126-190615j,+2401+0i,,,539126
2000-07-01 12:38:00 EDT,+545685-188988j,+2401+0i,,,545685
2000-07-01 12:39:00 EDT,+532055-192714j,+2401+0i,,,532055
2000-07-01 12:40:00 EDT,+544770-188823j,+2401+0i,,,544770
2000-07-01 12:41:00 EDT,+512610-197811j,+2401+0i,,,512610
2000-07-01 12:42:00 EDT,+540564-190340j,+2401+0i,,,540564
2000-07-01 12:43:00 EDT,+526443-194270j,+2401+0i,,,526443
2000-07-01 12:44:00 EDT,+553699-186643j,+2401+0i,,,553699
2000-07-01 12:45:00 EDT,+517104-196759j,+2401+0i,,,517104
2000-07-01 12:46:00 EDT,+509330-198816j,+2401+0i,,,509330
2000-07-01 12:47:00 EDT,+540134-190404j,+2401+0i,,,540134
2000-07-01 12:48:00 EDT,+517300-196878j,+2401+0i,,,517300
2000-07-01 12:49:00 EDT,+550210-187566j,+2401+0i,,,550210
2000-07-01 12:50:00 EDT,+528476-193608j,+2401+0i,,,528476
2000-07-01 12:51:00 EDT,+518668-196334j,+2401+0i,,,518668
2000-07-01 12:52:00 EDT,+548446-187969j,+2401+0i,,,548446
2000-07-01 12:53:00 EDT,+501344-201438j,+2401+0i,,,501344
2000-07-01 12:54:00 EDT,+556426-185840j,+2401+0i,,,556426
2000-07-01 12:55:00 EDT,+491587-203830j,+2401+0i,,,491587
2000-07-01 12:56:00 EDT,+508146-199154j,+2401+0i,,,508146
2000-07-01 12:57:00 EDT,+550501-187458j,+2401+0i,,,550501
2000-07-01 12:58:00 EDT,+539955-190598j,+2401+0i,,,539955
2000-07-01 12:59:00 EDT,+503449-200711j,+2401+0i,,,503449
2000-07-01 13:00:00 EDT,+491112-160274j,+2401+0i,,,491112
2000-07-01 13:01:00 EDT,+519011-152814j,+2401+0i,,,519011
2000-07-01 13:02:00 EDT,+540639-146946j,+2401+0i,,,540639
2000-07-01 13:03:00 EDT,+535550-148353j,+2401+0i,,,535550
2000-07-01 13:04:00 EDT,+504930-156766j,+2401+0i,,,504930
